游戏地址,游戏名字,评分,评论1,评论2,游戏类型
http://www.4399.com/flash/239978.htm,勇者之塔3,2,"游戏设计存在诸多问题,整体体验很差。","整体感觉很差劲,玩了没多久就不想再玩了。",动作类
http://www.4399.com/flash/239977.htm,填满彩色积木,4,"操作体验良好,但缺乏特色内容。","画面较为出色,但玩法有些单一缺乏变化。",儿童类
http://www.4399.com/flash/239974.htm,解救小象,2,"音乐和音效简直就是灾难,直接影响游戏乐趣。","太让人失望了,这游戏根本不值一玩。",休闲类
http://www.4399.com/flash/239972.htm,救出蜜蜂宝宝,1,"这游戏实在是不太好玩,不推荐。","音乐和音效简直就是灾难,直接影响游戏乐趣。",棋牌类
http://www.4399.com/flash/239971.htm,豆豆推箱子10,1,"太让人失望了,这游戏根本不值一玩。","关卡难度设置极不合理,玩家痛苦不堪。",棋牌类
http://www.4399.com/flash/239970.htm,数学题条件反射,3,"画面较为出色,但玩法有些单一枯燥。","整体体验一般,适合消遣时光。",敏捷类
http://www.4399.com/flash/239969.htm,适当的温度,3,"游戏基本可玩,但缺乏创新的亮点特色。","游戏基本可玩,但缺乏亮点或特色。",体育类
http://www.4399.com/flash/239967.htm,逃离简易房屋164,3,"还算有趣,但玩下去容易感到乏味。","游戏基本可玩,但缺乏创新亮点。",敏捷类
http://www.4399.com/flash/239965.htm,救援厨师蕾切尔,4,"游戏基本可玩,但缺乏创意特色。","游戏玩法尚可,但整体感觉平淡无奇。",儿童类
http://www.4399.com/flash/239962.htm,星际探险家,3,"还算过得去,不过没有太多特色。","视觉效果尚可,但玩法缺乏深度探索。",益智类
http://www.4399.com/flash/239961.htm,马拉喀什的宝藏,1,"画面很一般,操作也不太流畅。","画面粗糙,操作反馈也很糟糕。",模拟经营类
http://www.4399.com/flash/239960.htm,掉坑小鹿逃脱,2,"这游戏实在是太糟糕了,根本玩不下去。","画面粗糙,操作反馈也很糟糕。",冒险类
http://www.4399.com/flash/239959.htm,被诅咒的双鹿逃跑,2,"操作体验简直糟糕透了,根本玩不下去。","音乐和音效简直就是灾难,直接影响游戏乐趣。",敏捷类
http://www.4399.com/flash/239958.htm,救援理发师罗里,1,"游戏设计存在诸多问题,整体体验很差。","这游戏实在是太糟糕了,根本玩不下去。",敏捷类
http://www.4399.com/flash/239957.htm,救援小鸡情侣,4,"游戏设计不错,但内容有待进一步丰富。","游戏基本可玩,但缺乏亮点或特色。",体育类
http://www.4399.com/flash/239952.htm,可爱的鹤鸟逃脱,3,"游戏设计不错,但内容有待进一步丰富。","画面较为出色,但玩法有些单一缺乏新意。",儿童类
http://www.4399.com/flash/239947.htm,逃离猎人村庄,3,"游戏总体还行,但仍有进步空间。","游戏设计还算不错,但需要进一步完善。",体育类
http://www.4399.com/flash/239946.htm,营救约翰哥哥,1,"这游戏无聊到极点,丝毫没有乐趣可言。","这游戏烂透了,根本不值得一玩。",测试类
http://www.4399.com/flash/239944.htm,昏暗儿童房逃生179,2,"太让人失望了,这游戏根本不值一玩。","操作反馈不够流畅,游戏体验一般。",测试类
http://www.4399.com/flash/239943.htm,逃离日常房屋,4,"还算有趣,但玩下去容易感到乏味。","游戏玩法尚可,但整体感觉平淡无奇。",儿童类
http://www.4399.com/flash/239942.htm,穿越王国,5,游戏模式很多样化，令人上瘾。,玩法简单有趣，打发时间的好选择。,测试类
http://www.4399.com/flash/239941.htm,电缆线连接,5,画质超高，玩起来很舒服。,游戏更新速度快，保持新鲜感。,测试类
http://www.4399.com/flash/239940.htm,沿着海岸,2,"实在令人失望,完全没达到预期。","太让人失望了,这游戏根本不值一玩。",动作类
http://www.4399.com/flash/239939.htm,救援无辜的孔雀,1,"操作反馈不够流畅,游戏体验一般。","游戏设计存在诸多问题,整体体验很差。",儿童类
http://www.4399.com/flash/239938.htm,救援小女王,1,"真是大失望,这游戏根本配不上预期。","音乐和音效简直就是灾难,直接影响游戏体验。",综合类
http://www.4399.com/flash/239937.htm,被困小狗逃脱,4,"游戏性尚可,但不够精致和吸引人。","游戏性一般,勉强可以消遣消遣。",体育类
http://www.4399.com/flash/239935.htm,收集喜欢的水果,4,"游戏总体还行,但仍有进步空间。","还算有趣,但玩久了会感到乏味无聊。",棋牌类
http://www.4399.com/flash/239933.htm,新鲜与美味,1,"非常失望,完全没达到我的预期要求。","游戏中bug大量存在,玩家体验极度糟糕。",策略类
http://www.4399.com/flash/239932.htm,逗小猴开心系列854,3,"画面较为出色,但玩法有些单一乏味。","整体表现一般,适合休闲娱乐。",棋牌类
http://www.4399.com/flash/239930.htm,逃离简易房屋165,2,"操作体验差劲透了,根本玩不下去。","游戏设计存在诸多问题,整体体验很差。",儿童类
http://www.4399.com/flash/239929.htm,帮寻热气球,5,音效很棒，增强了游戏体验。,每次玩都能发现新的惊喜。,策略类
http://www.4399.com/flash/239926.htm,救出公鸡,5,支持多人联机，互动性强。,界面设计很漂亮，游戏性很强。,模拟经营类
http://www.4399.com/flash/239925.htm,情人节派对逃脱,2,"这游戏无聊透了,完全没有吸引力。","操作反馈不够流畅,游戏体验一般。",搞笑类
http://www.4399.com/flash/239921.htm,寻找外科医生,4,"视觉效果尚可,但玩法缺乏深度探索价值。","总体感觉一般般,没有太多亮点可圈可点。",测试类
http://www.4399.com/flash/239920.htm,只能为正数,3,"游戏基本可玩,但缺乏亮点或特色。","玩起来还算流畅,但缺乏持久吸引力。",敏捷类
http://www.4399.com/flash/239918.htm,救援表情包情侣,4,"还算过得去,不过没有太多特色。","整体表现一般,适合休闲娱乐打发时光。",敏捷类
http://www.4399.com/flash/239917.htm,救援杜宾犬,2,"音乐和音效质量较差,影响游戏体验。","关卡设计不够平衡,难度把握不当。",综合类
http://www.4399.com/flash/239916.htm,情人节房屋逃脱,4,"整体一般般,没有太多亮点可言。","游戏难度适中,比较适合休闲玩家。",棋牌类
http://www.4399.com/flash/239915.htm,逗小猴开心系列853,4,"整体表现一般,适合休闲娱乐。","整体表现一般,适合休闲娱乐打发时光。",体育类
http://www.4399.com/flash/239914.htm,逃离茂盛的树林,3,"还算过得去,不过没有太多特色。","视觉效果尚可,但玩法缺乏深度探索。",动作类
http://www.4399.com/flash/239913.htm,神秘解剖学,3,"视觉效果尚可,但缺乏深度玩法。","还算有趣,但玩久了会觉得乏味无聊。",体育类
http://www.4399.com/flash/1382.htm,宠物连连看2.5版,5,很好玩，玩得停不下来！,关卡设计很巧妙，很有挑战性。,体育类
http://www.4399.com/flash/12669.htm,果蔬连连看,3,"游戏性尚可,但不够精致和创新。","游戏基本可玩,但缺乏创新的亮点特色。",综合类
http://www.4399.com/flash/17801.htm,宠物连连看3.1,1,"音乐和音效简直就是灾难,直接影响游戏乐趣。","游戏设计存在一些问题,整体体验一般。",综合类
http://www.4399.com/flash/20660.htm,森林冰火人中文版,1,"关卡难度设置极不合理,玩家体验不佳。","画面粗糙,操作反馈也很糟糕。",体育类
http://www.4399.com/flash/93551.htm,小鳄鱼爱洗澡中文版,4,"总体感觉一般般,没有太多亮点可圈可点。","整体表现一般,适合休闲娱乐。",敏捷类
http://www.4399.com/flash/113377.htm,森林冰火人4无敌版,3,"游戏设计还算不错,但可以进一步优化完善。","视觉效果尚可,但玩法缺乏深度。",体育类
http://www.4399.com/flash/10393.htm,石头连连看,1,"这游戏无聊到极点,丝毫没有乐趣可言。","音乐和音效简直就是灾难,直接影响游戏体验。",棋牌类
http://www.4399.com/flash/79068.htm,高楼爆破3无敌版,3,"玩起来还算流畅,但缺乏持续的吸引力。","游戏总体还行,但仍有进步空间。",敏捷类
http://www.4399.com/flash/853.htm,五子连珠,1,"音乐和音效简直就是灾难,直接影响游戏乐趣。","操作体验非常糟糕,完全影响享受。",棋牌类
http://www.4399.com/flash/17403.htm,青蛙祖玛,4,"还算有趣,但玩久了会感到乏味无聊。","这款游戏还算不错,值得一试。",动作类
http://www.4399.com/flash/57474.htm,蝴蝶连连看,5,社交功能完善，可以和朋友一起玩。,每次更新都有新的玩法，很有趣。,测试类
http://www.4399.com/flash/4781.htm,花花连连看,5,画风很可爱，玩起来很放松。,关卡设计巧妙，令人耳目一新。,棋牌类
http://www.4399.com/flash/2231.htm,宠物连连看2.6,1,"这游戏实在是太糟糕了,根本玩不下去。","这游戏无聊透了,根本玩不下去。",策略类
http://www.4399.com/flash/54423.htm,4399打豆豆,1,"游戏中bug实在是太多了,需要彻底重做。","游戏设计存在致命缺陷,体验很差。",测试类
http://www.4399.com/flash/136516.htm,消灭星星豪华版,3,"操作体验良好,但缺乏特色内容。","还算有趣,但玩久了会觉得乏味无聊。",休闲类
http://www.4399.com/flash/63033.htm,森林冰火人双人迷宫,2,"这游戏无聊透了,根本玩不下去。","画面粗糙,操作反馈也很糟糕。",益智类
http://www.4399.com/flash/106202.htm,消灭星星中文版,2,"音乐和音效简直就是灾难,直接影响游戏乐趣。","太让人失望了,这游戏根本不值一玩。",体育类
http://www.4399.com/flash/68259.htm,河马饲养员,1,"画面粗糙,操作反馈也很糟糕。","这游戏无聊到极点,丝毫没有乐趣可言。",模拟经营类
http://www.4399.com/flash/62002.htm,疯狂过山车2,3,"游戏总体还行,但仍有进步空间。","游戏基本可玩,但缺乏创意特色。",棋牌类
http://www.4399.com/flash/171900.htm,装载卡车5,1,"游戏中bug太多了,根本无法流畅游玩。","真是大失望,这游戏根本配不上预期。",动作类
http://www.4399.com/flash/131178.htm,帮鸟儿解冻3,1,"太让人失望了,这游戏根本不值一玩。","画面粗糙,操作反馈也很糟糕。",动作类
http://www.4399.com/flash/100125.htm,装载卡车4,5,奖励系统丰富，很有动力玩下去。,挑战性很强，每关都很有趣。,冒险类
http://www.4399.com/flash/106933.htm,坏蛋冰淇淋2无敌版,4,"画面较为出色,但玩法有些单一乏味。","游戏基本可玩,但缺乏创意特色。",敏捷类
http://www.4399.com/flash/10919.htm,宠物连连看3.0版,3,"总体感觉一般般,没有太多亮点可圈可点。","总体感觉一般般,没有太多出色的地方。",搞笑类
http://www.4399.com/flash/147327.htm,亚当找夏娃3,5,操作手感很好，玩起来很顺畅。,游戏模式很多样化，令人上瘾。,儿童类
http://www.4399.com/flash/71760.htm,小婴儿逃出系列3,1,"游戏中存在太多bug,需要大幅修复。","画面粗糙,操作反馈也很糟糕。",冒险类
http://www.4399.com/flash/37529.htm,小火车过隧道无敌版,5,操作手感非常好，值得推荐。,每次玩都有新的发现，很有趣。,冒险类
http://www.4399.com/flash/156918.htm,酷小孩回家4,2,"实在令人失望,这游戏毫无看点可言。","操作体验很差,直接影响游戏乐趣。",测试类
http://www.4399.com/flash/50350.htm,唤醒嗜睡的小人,2,"这游戏无聊到极点,丝毫没有乐趣可言。","关卡难度设置极不合理,玩家痛苦不堪。",敏捷类
http://www.4399.com/flash/92102.htm,连连看3.1原版,1,"画面粗糙,操作反馈也很糟糕。","关卡难度设置极不合理,玩家体验不佳。",测试类
http://www.4399.com/flash/96689.htm,愤怒的小鸟太空版HD,4,"游戏性尚可,但不够精致和新鲜感。","整体表现一般,适合休闲娱乐打发时光。",测试类
http://www.4399.com/flash/4782.htm,汽车标志连连看,2,"画面很一般,操作也不太流畅。","这游戏烂透了,根本不值得一玩。",模拟经营类
http://www.4399.com/flash/103266.htm,炮兵突击,4,"视觉效果尚可,但玩法缺乏深度。","游戏性尚可,但不够精致和吸引人的地方。",棋牌类
http://www.4399.com/flash/130836.htm,消你妹,2,"关卡设计不够平衡,难度把握不当。","整体感觉很差劲,玩了没多久就不想再玩了。",体育类
http://www.4399.com/flash/41285.htm,朵拉的迷你高尔夫,3,"游戏设计还算不错,但需要进一步完善。","视觉效果尚可,但玩法缺乏深度探索。",体育类
http://www.4399.com/flash/128302.htm,消灭星星3电脑版,3,"玩起来还算流畅,但缺乏持久吸引力。","整体体验一般,适合消遣时光。",动作类
http://www.4399.com/flash/57317.htm,激光炮轰小怪2,3,"这款游戏还算不错,值得一试。","玩起来还算流畅,但缺乏持续吸引力。",敏捷类
http://www.4399.com/flash/89614.htm,托马斯过河,3,"游戏设计还算不错,但可以进一步优化完善。","还算有趣,但玩下去容易感到乏味。",测试类
http://www.4399.com/flash/88882.htm,海绵宝宝3D大富翁2,2,"实在令人失望,这游戏毫无看点可言。","画面很一般,操作也不太流畅。",益智类
http://www.4399.com/flash/80211.htm,中国熊猫2无敌版,3,"还算有趣,但玩下去容易感到乏味。","游戏设计还算不错,但需要进一步完善。",儿童类
http://www.4399.com/flash/21223.htm,小球进洞,2,"游戏中bug实在是太多了,需要彻底重做。","这游戏实在是太糟糕了,根本玩不下去。",测试类
http://www.4399.com/flash/152489.htm,史上最贱小游戏之体育,3,"游戏设计不错,但内容有待进一步丰富。","游戏性尚可,但不够精致和创新。",动作类
http://www.4399.com/flash/79452.htm,森林冰火人3,2,"游戏设计存在致命缺陷,体验很差。","游戏中bug太多了,根本无法流畅游玩。",综合类
http://www.4399.com/flash/34726.htm,4399水果连连看,1,"音乐和音效简直就是灾难,直接影响游戏乐趣。","画面粗糙,操作反馈也很糟糕。",搞笑类
http://www.4399.com/flash/65959.htm,高楼爆破无敌版,5,音效和配乐非常出色，增强了体验。,画质很好，游戏体验很棒。,体育类
http://www.4399.com/flash/66922.htm,亚当找夏娃中文版,4,"游戏性尚可,但不够精致和吸引人的地方。","还算过得去,不过没有太多特色。",体育类
http://www.4399.com/flash/47634.htm,让子弹飞,4,"游戏总体还行,但仍有进步空间。","整体表现一般,适合休闲娱乐打发时光。",动作类
http://www.4399.com/flash/122189.htm,史上最贱小游戏3,5,画质很好，游戏体验很棒。,操作手感很好，玩起来很顺畅。,测试类
http://www.4399.com/flash/92108.htm,连连看原版,1,"音乐和音效简直就是灾难,直接影响游戏乐趣。","游戏设计存在诸多问题,整体体验很差。",体育类
http://www.4399.com/flash/50306.htm,奇妙水世界,5,音效和配乐非常出色，增强了体验。,任务系统很完善，玩起来很有动力。,策略类
http://www.4399.com/flash/80972.htm,宠物连连看经典版2,5,每次玩都有不同的感受，很新鲜。,每次更新都有新的玩法，很有趣。,冒险类
http://www.4399.com/flash/143168.htm,手纸没有了,4,"操作体验良好,但游戏内容有待进一步丰富。","游戏性尚可,但不够精致和吸引人。",动作类
http://www.4399.com/flash/24571.htm,宠物连连看3.1无敌版,2,"操作体验非常糟糕,完全影响享受。","这游戏烂到家了,根本不值得一玩。",搞笑类
http://www.4399.com/flash/73311.htm,破蛋专家,1,"音乐和音效简直就是灾难,直接影响游戏乐趣。","操作体验非常糟糕,完全影响享受。",棋牌类
http://www.4399.com/flash/138976.htm,盗金父子,5,操作手感很好，玩起来很顺畅。,游戏体验非常流畅，没有卡顿。,体育类
http://www.4399.com/flash/92953.htm,逗小猴开心7,5,画质很好，游戏体验很棒。,挑战性很强，每关都很有趣。,测试类
http://www.4399.com/flash/69774.htm,高楼爆破2无敌版,5,游戏设计很精巧，细节处理得很好。,关卡设计很巧妙，很有挑战性。,体育类
http://www.4399.com/flash/30543.htm,小婴儿逃出系列1,2,"画面粗糙,操作反馈也很糟糕。","操作体验很差,直接影响游戏乐趣。",儿童类
http://www.4399.com/flash/132546.htm,亚当找夏娃2,5,玩法多样，永远不会觉得无聊。,操作手感很好，玩起来很顺畅。,休闲类
http://www.4399.com/flash/106849.htm,坏蛋冰淇淋2,4,"操作体验良好,但内容有待进一步丰富。","游戏设计不错,但内容有待进一步丰富。",敏捷类
http://www.4399.com/flash/42075.htm,光头小子找出口,1,"游戏设计存在一些问题,整体体验一般。","游戏中bug太多了,根本无法顺利游玩。",测试类
http://www.4399.com/flash/86544.htm,鸡蛋大逃亡2,4,"总体感觉一般般,没有太多亮点可圈可点。","玩起来还算流畅,但缺乏持久吸引力。",儿童类
http://www.4399.com/flash/63828.htm,红球与绿球,4,"视觉效果尚可,但玩法缺乏深度。","视觉效果尚可,但缺乏深度玩法。",休闲类
http://www.4399.com/flash/16395.htm,小婴儿逃出系列2,5,画面细腻，色彩搭配很好。,支持多人联机，互动性强。,敏捷类
http://www.4399.com/flash/97275.htm,3D旋转麻将连连看,4,"游戏基本可玩,但缺乏亮点或特色。","整体表现一般,适合休闲娱乐打发时光。",棋牌类
http://www.4399.com/flash/41483.htm,装载卡车,4,"玩起来还算流畅,但缺乏长期吸引力。","玩起来还算流畅,但缺乏持久吸引力。",冒险类
http://www.4399.com/flash/73122.htm,装载卡车3,1,"太让人失望了,这游戏根本不值一玩。","音乐和音效简直就是灾难,直接影响游戏乐趣。",棋牌类
http://www.4399.com/flash/27265.htm,火柴人逃脱记,5,每次玩都有不同的体验，很有趣。,每个关卡都很有挑战性。,冒险类
http://www.4399.com/flash/158011.htm,小汽车的英雄梦,5,关卡设计很巧妙，很有挑战性。,任务系统很完善，玩起来很有动力。,棋牌类
http://www.4399.com/flash/102581.htm,帮鸟儿解冻,2,"操作体验非常糟糕,完全影响享受。","实在令人失望,完全没达到预期。",益智类
http://www.4399.com/flash/146052.htm,麻将消除高手,3,"游戏基本可玩,但缺乏创新亮点。","游戏设计不错,但内容有待进一步丰富。",体育类
http://www.4399.com/flash/33249.htm,帮小狗取手绢,4,"视觉效果尚可,但玩法缺乏深度探索。","总体感觉一般般,不太吸引我。",策略类
http://www.4399.com/flash/78828.htm,益智乐高2中文版,1,"太让人失望了,这游戏根本不值一玩。","画面很一般,操作也不太流畅。",休闲类
http://www.4399.com/flash/8670.htm,宠物连连看特别版,4,"还算有趣,但玩下去容易感到乏味。","游戏基本可玩,但缺乏亮点或特色。",搞笑类
http://www.4399.com/flash/35965.htm,直升机打气球,4,"还算有趣,但玩久了会感到乏味。","游戏性尚可,但不够精致和创新。",棋牌类
http://www.4399.com/flash/56745.htm,动画师和动画,2,"音乐和音效质量较差,影响游戏体验。","关卡难度设置极不合理,玩家痛苦连连。",体育类
http://www.4399.com/flash/46428.htm,空姐阿Sue,4,"游戏基本可玩,但缺乏创新亮点。","玩起来还算流畅,但缺乏持续吸引力。",敏捷类
http://www.4399.com/flash/50909.htm,植物战僵尸3D连连看,3,"整体表现一般,适合休闲消遣。","总体感觉一般般,不太吸引我。",儿童类
http://www.4399.com/flash/128952.htm,坏蛋冰淇淋3,5,游戏操作非常顺滑，体验极佳。,新手引导非常详细，容易上手。,棋牌类
http://www.4399.com/flash/113790.htm,找你妹正式版,1,"游戏中存在太多bug,需要大幅修复。","实在令人失望,完全没达到预期。",体育类
http://www.4399.com/flash/201721.htm,圆球情侣,2,"画面粗糙,操作反馈也很糟糕。","这游戏烂透了,根本不值得一玩。",儿童类
http://www.4399.com/flash/123789.htm,恐龙觅食,4,"操作体验良好,但游戏内容有待进一步丰富。","还算有趣,但玩久了会觉得乏味无聊。",测试类
http://www.4399.com/flash/157666.htm,史上最贱小游戏13,2,"实在令人失望,完全没达到预期。","这游戏烂透了,根本不值得一玩。",动作类
http://www.4399.com/flash/152162.htm,盗金父子2,4,"游戏设计还算不错,但可以进一步优化完善。","游戏玩法尚可,但整体感觉略显平淡。",搞笑类
http://www.4399.com/flash/1287.htm,新麻雀连连看,3,"视觉效果尚可,但玩法缺乏深度探索体验。","还算有趣,但玩久了会觉得乏味无聊。",模拟经营类
http://www.4399.com/flash/1244.htm,红孩儿连连看,3,"操作感还可以,不过内容有点缺乏。","游戏玩法尚可,但整体感觉有些平淡乏味。",测试类
http://www.4399.com/flash/48349.htm,爱吃水果的虫子,3,"视觉效果尚可,但玩法缺乏深度探索价值。","游戏难度适中,比较适合休闲玩家。",策略类
http://www.4399.com/flash/53510.htm,红楼梦连连看,3,"画面较为出色,但玩法有些单一乏味。","游戏设计还算不错,但需要进一步完善。",动作类
http://www.4399.com/flash/104723.htm,搞怪碰碰球,3,"游戏设计还算不错,但可以进一步优化完善。","整体表现一般,适合休闲娱乐打发时光。",策略类
http://www.4399.com/flash/776.htm,宠物连连看,4,"游戏基本可玩,但缺乏创新的亮点。","操作体验良好,但内容有待进一步丰富。",棋牌类
http://www.4399.com/flash/117146.htm,火柴人智闯飞艇,5,音效和配乐非常出色，增强了体验。,剧情设计很精彩，玩起来像看电影。,动作类
http://www.4399.com/flash/8954.htm,阿sue家做客,1,"关卡难度设置极不合理,玩家痛苦连连。","游戏中bug大量存在,玩家体验极度糟糕。",体育类
http://www.4399.com/flash/142569.htm,一把火,3,"操作体验良好,但缺乏特色内容。","游戏基本可玩,但缺乏创新亮点。",动作类
http://www.4399.com/flash/91402.htm,保护橙子增强版3,2,"实在令人失望,这游戏毫无看点可言。","游戏中bug太多了,根本无法流畅游玩。",休闲类
http://www.4399.com/flash/166563.htm,盗金父子3,4,"游戏设计不错,但内容有待进一步丰富。","游戏性一般,勉强可以消遣消遣。",综合类
http://www.4399.com/flash/143093.htm,果蔬连连看HD,2,"画面粗糙,操作反馈也很糟糕。","音乐和音效简直就是灾难,直接影响游戏乐趣。",模拟经营类
http://www.4399.com/flash/62725.htm,蜗牛鲍勃2中文版,3,"玩法简单,但游戏性不太够吸引人。","游戏总体还行,但仍有进步空间。",体育类
http://www.4399.com/flash/123611.htm,小汽车的爱情梦,4,"总体感觉一般般,没有太多亮点可圈可点。","总体感觉一般般,不太吸引我。",搞笑类
http://www.4399.com/flash/151340.htm,熊猫逃生记之日本,2,"操作体验差劲透了,根本玩不下去。","操作体验很差,直接影响游戏乐趣。",搞笑类
http://www.4399.com/flash/239912.htm,救援灵魂体,5,游戏机制很独特，玩法很新颖。,游戏机制很独特，玩起来很有新鲜感。,模拟经营类
http://www.4399.com/flash/239911.htm,香肠狗逃脱,1,"这游戏无聊透了,根本玩不下去。","非常失望,完全没达到我的预期要求。",棋牌类
http://www.4399.com/flash/239910.htm,寻找巧克力礼盒,2,"太让人失望了,这游戏根本不值一玩。","音乐和音效质量较差,影响游戏体验。",策略类
http://www.4399.com/flash/239909.htm,粉色宫廷秘密,3,"游戏基本可玩,但缺乏创新的亮点。","画面较为出色,但玩法有些单一缺乏新意。",冒险类
http://www.4399.com/flash/239908.htm,禅宗隐居地,5,画面精美，操作流畅。,很好玩，玩得停不下来！,休闲类
http://www.4399.com/flash/239905.htm,救出女牛仔,1,"音乐和音效简直就是灾难,直接影响游戏乐趣。","操作体验非常糟糕,完全影响享受。",益智类
http://www.4399.com/flash/239904.htm,唯美的水族馆,4,"整体表现一般,适合休闲消遣。","游戏性尚可,但不够精致和吸引人。",益智类
http://www.4399.com/flash/239903.htm,梦幻大盗,2,"实在令人失望,完全没达到预期。","操作体验非常糟糕,完全影响享受。",儿童类
http://www.4399.com/flash/239901.htm,立方体群岛,4,"整体表现一般,适合休闲娱乐。","这款游戏还算不错,值得一试。",棋牌类
http://www.4399.com/flash/239899.htm,一条线连到底,5,音效很棒，增强了游戏体验。,关卡设计很巧妙，很有挑战性。,儿童类
http://www.4399.com/flash/239898.htm,帮助老骆驼,2,"这游戏烂透了,根本不值得一玩。","这游戏无聊透了,我完全不推荐。",策略类
http://www.4399.com/flash/239897.htm,迷失色彩的世界,1,"音乐和音效简直就是灾难,直接影响游戏乐趣。","画面粗糙,操作反馈也很糟糕。",冒险类
http://www.4399.com/flash/239896.htm,甜甜糕点对对碰,1,"这游戏无聊到极点,丝毫没有乐趣可言。","画面粗糙,操作反馈也很糟糕。",动作类
http://www.4399.com/flash/239894.htm,拯救掉坑的姑娘,4,"操作体验良好,但缺乏丰富的内容。","游戏玩法尚可,但整体感觉有些平淡乏味。",冒险类
http://www.4399.com/flash/239891.htm,棕色刺猬逃脱,2,"这游戏烂透了,根本不值得一玩。","操作体验非常糟糕,完全影响享受。",综合类
http://www.4399.com/flash/239890.htm,愤怒的狮子救援,2,"画面粗糙,操作反馈也很糟糕。","游戏设计存在诸多问题,整体体验很差。",敏捷类
http://www.4399.com/flash/239889.htm,六边形合并,1,"这游戏无聊透了,根本玩不下去。","游戏设计存在致命缺陷,体验很差。",模拟经营类
http://www.4399.com/flash/239886.htm,恶魔村里的星星,2,"游戏中bug太多了,根本无法流畅游玩。","这游戏无聊透了,我完全不推荐。",搞笑类
http://www.4399.com/flash/239884.htm,唤醒海洋生物,3,"还算有趣,但玩久了会感到乏味无聊。","操作体验良好,但内容有待进一步丰富。",测试类
http://www.4399.com/flash/239882.htm,愤怒的苹果雀,3,"操作体验良好,但缺乏丰富的内容。","游戏玩法尚可,但整体感觉平淡无奇。",测试类
http://www.4399.com/flash/239880.htm,救助老年夫妇,4,"操作体验良好,但内容有待进一步丰富。","玩起来还算流畅,但缺乏持续吸引力。",休闲类
http://www.4399.com/flash/239879.htm,暴雪天逃脱,3,"整体表现一般,适合休闲消遣。","操作体验良好,但缺乏特色内容。",搞笑类
http://www.4399.com/flash/239878.htm,方格里的方块,1,"游戏设计存在严重问题,整体体验极差。","这游戏烂透了,根本不值得一玩。",冒险类
http://www.4399.com/flash/239876.htm,昏暗儿童房逃生178,4,"游戏基本可玩,但缺乏创意特色。","视觉效果尚可,但玩法缺乏深度探索。",模拟经营类
http://www.4399.com/flash/239874.htm,救援唐纳德,2,"操作反馈不够流畅,游戏体验一般。","实在令人失望,这游戏毫无看点可言。",搞笑类
http://www.4399.com/flash/239871.htm,逃离玫瑰屋,5,每次更新都有新的玩法，很有趣。,操作很简单，但很有趣。,搞笑类
http://www.4399.com/flash/239870.htm,帮助迷路的姑娘,5,操作简单，但需要动脑，很有趣。,界面设计很漂亮，游戏性很强。,棋牌类
http://www.4399.com/flash/239869.htm,蓝色庄园逃脱,1,"实在令人失望,完全没达到预期。","关卡设计不够平衡,难度把握不当。",测试类
http://www.4399.com/flash/239867.htm,指令士兵,3,"游戏基本可玩,但缺乏创新的亮点特色。","游戏玩法尚可,但整体感觉平淡无奇。",搞笑类
http://www.4399.com/flash/239866.htm,绘画的秘密,1,"这游戏烂到家了,根本不值得一玩。","总的来说这游戏很无聊,不太好玩。",棋牌类
http://www.4399.com/flash/239865.htm,救援心灵伴侣,4,"游戏性尚可,但不够精致和吸引人的地方。","画面较为出色,但玩法有些单一乏味。",搞笑类
http://www.4399.com/flash/239864.htm,逃离露营聚餐,3,"总体感觉一般般,没有太多亮点可圈可点。","画面较为出色,但玩法有些单一乏味。",休闲类
http://www.4399.com/flash/239863.htm,猫王逃脱,2,"这游戏无聊透了,完全没有吸引力。","这游戏无聊透了,我完全不推荐。",益智类
http://www.4399.com/flash/239862.htm,抓住偷跑的人,3,"游戏玩法尚可,但整体感觉平淡无奇。","整体体验一般,适合消遣时光。",动作类
http://www.4399.com/flash/239861.htm,解救北极熊,5,每个关卡都很有挑战性。,关卡设计很巧妙，很有挑战性。,综合类
http://www.4399.com/flash/239860.htm,魔法的微光,2,"游戏设计存在致命缺陷,体验极其糟糕。","音乐和音效简直就是灾难,直接影响游戏体验。",搞笑类
http://www.4399.com/flash/239859.htm,威尼斯探险,4,"画面较为出色,但玩法有些单一乏味。","游戏性尚可,但不够精致和吸引人。",模拟经营类
http://www.4399.com/flash/239855.htm,躲在阴暗处,5,剧情设计很精彩，玩起来像看电影。,游戏内容很丰富，不会觉得无聊。,益智类
http://www.4399.com/flash/239853.htm,集装箱厂的秘密,2,"画面粗糙,操作反馈也很糟糕。","音乐和音效简直就是灾难,直接影响游戏体验。",敏捷类
http://www.4399.com/flash/239852.htm,逃离服装商场,3,"游戏设计还算不错,但需要进一步完善。","操作体验良好,但缺乏丰富的内容。",综合类
http://www.4399.com/flash/239850.htm,拯救枯树林,2,"操作体验很差,直接影响游戏乐趣。","游戏中bug大量存在,玩家体验极度糟糕。",动作类
http://www.4399.com/flash/239849.htm,救助无辜小狗,2,"总的来说这游戏很烂,完全浪费时间。","游戏设计存在一些问题,整体体验一般。",策略类
http://www.4399.com/flash/239840.htm,可爱小母鸡逃脱,4,"总体感觉一般般,不太吸引我。","游戏玩法尚可,但整体感觉平淡无奇。",休闲类
http://www.4399.com/flash/239839.htm,情侣小猫大逃脱,5,每次玩都有不同的体验，很有趣。,界面设计很漂亮，游戏性很强。,搞笑类
